StationID,Name,Intervals,Year Start,Year End,Province
54074,KANGIQSUALUJJUAQ A,"['Hourly', 'Daily']",2018,2024,QC
54062,KANGIQSUJUAQ A,"['Hourly', 'Daily']",2018,2024,QC
54072,KANGIRSUK A,"['Hourly', 'Daily']",2018,2024,QC
54260,KAPUSKASING A,"['Hourly', 'Daily']",2016,2024,ON
52985,KINGSTON A,"['Hourly', 'Daily']",2014,2024,ON
54298,LOURDES DE BLANC SABLON A,"['Hourly', 'Daily']",2016,2024,QC
53138,MARATHON A,"['Hourly', 'Daily']",2014,2024,ON
52318,NORTH BAY A,"['Hourly', 'Daily']",2014,2024,ON
53001,OTTAWA GATINEAU A,"['Hourly', 'Daily']",2014,2024,QC
54060,QUAQTAQ A,"['Hourly', 'Daily']",2018,2024,QC
52419,RED LAKE A,"['Hourly', 'Daily']",2013,2024,ON
54300,ROBERVAL A,"['Hourly', 'Daily']",2016,2024,QC
54064,SALLUIT A,"['Hourly', 'Daily']",2018,2024,QC
54019,TASIUJAQ A,"['Hourly', 'Daily']",2018,2024,QC
10764,TROIS-RIVIERES,"['Hourly', 'Daily', 'Monthly']",1994,2024,QC
54070,UMIUJAQ A,"['Hourly', 'Daily']",2018,2024,QC
50720,VAL D'OR A,['Hourly'],2012,2024,QC
52081,WASKAGANISH A,['Hourly'],2014,2024,QC
52818,WAWA A,"['Hourly', 'Daily']",2014,2024,ON
53158,WEMINDJI A,['Hourly'],2014,2024,QC
54259,WIARTON A,"['Hourly', 'Daily']",2016,2024,ON
