StationID,Name,Intervals,Year Start,Year End,Province
48448,RICHMOND OPERATIONS CENTRE,"['Hourly', 'Daily']",2010,2018,BC
8064,ROSE SPIT (AUT),"['Hourly', 'Daily', 'Monthly']",1994,2024,BC
87,SAANICHTON CDA,"['Daily', 'Monthly']",1914,2023,BC
54641,SAANICHTON CFIA,"['Hourly', 'Daily']",2020,2024,BC
78,SAANICHTON MT NEWTON,"['Daily', 'Monthly']",1980,2024,BC
1311,SALMON ARM A,"['Daily', 'Monthly']",1982,2017,BC
6843,SALMON ARM CS,"['Hourly', 'Daily', 'Monthly']",1994,2024,BC
93,SALTSPRING ST MARY'S L,"['Daily', 'Monthly']",1975,2022,BC
6831,SANDHEADS CS,"['Hourly', 'Daily', 'Monthly']",1994,2024,BC
48648,SANDSPIT,"['Hourly', 'Daily']",2010,2024,BC
367,SANDSPIT A,"['Hourly', 'Daily', 'Monthly']",1953,2005,BC
50108,SANDSPIT AIRPORT AUTO,"['Hourly', 'Daily']",2012,2024,BC
8261,SARTINE ISLAND (AUT),"['Hourly', 'Daily', 'Monthly']",1994,2024,BC
95,SATURNA CAPMON,"['Daily', 'Monthly']",1989,2018,BC
6810,SATURNA CAPMON CS,"['Hourly', 'Daily', 'Monthly']",2006,2024,BC
96,SATURNA ISLAND CS,"['Hourly', 'Daily', 'Monthly']",1994,2024,BC
45788,SECHELT AUT,"['Hourly', 'Daily']",2007,2024,BC
351,SEWALL MASSET INLET,"['Daily', 'Monthly']",1974,2017,BC
97,SHAWNIGAN LAKE,"['Daily', 'Monthly']",1911,2023,BC
6811,SHERINGHAM POINT,"['Hourly', 'Daily', 'Monthly']",1994,2024,BC
52078,SIKANNI CHIEF,['Hourly'],2014,2018,BC
1440,SIKANNI CHIEF,"['Hourly', 'Daily', 'Monthly']",1994,2014,BC
1327,SILVER CREEK,"['Daily', 'Monthly']",1989,2021,BC
6813,SISTERS ISLAND,"['Hourly', 'Daily', 'Monthly']",1995,2024,BC
48628,SMITHERS,"['Hourly', 'Daily']",2010,2024,BC
487,SMITHERS A,"['Hourly', 'Daily', 'Monthly']",1953,2012,BC
50130,SMITHERS A,['Hourly'],2012,2024,BC
51658,SMITHERS AIRPORT AUTO,"['Hourly', 'Daily']",2013,2024,BC
8260,SOLANDER ISLAND (AUT),"['Hourly', 'Daily', 'Monthly']",1994,2024,BC
1207,SPARWOOD,"['Hourly', 'Daily', 'Monthly']",1980,2014,BC
52278,SPARWOOD A,['Hourly'],2014,2024,BC
52959,SPARWOOD A,"['Hourly', 'Daily']",2014,2024,BC
6842,SPARWOOD CS,"['Hourly', 'Daily', 'Monthly']",1994,2024,BC
650,SPOKIN LAKE 4E,"['Daily', 'Monthly']",1983,2024,BC
336,SQUAMISH AIRPORT,"['Hourly', 'Daily', 'Monthly']",1982,2024,BC
53422,STEWART A,['Hourly'],2015,2024,BC
53438,STEWART A,"['Hourly', 'Daily']",2015,2024,BC
434,STEWART A,"['Hourly', 'Daily', 'Monthly']",1974,2015,BC
870,SUMAS CANAL,"['Daily', 'Monthly']",1957,2024,BC
979,SUMMERLAND CS,"['Hourly', 'Daily', 'Monthly']",1994,2024,BC
11006,SUN PEAKS LOWER,"['Daily', 'Monthly']",1994,2022,BC
1338,SUN PEAKS MOUNTAIN,"['Daily', 'Monthly']",1980,2022,BC
11005,SUN PEAKS UPPER,"['Daily', 'Monthly']",1994,2022,BC
450,SUSKWA VALLEY,"['Daily', 'Monthly']",1982,2024,BC
276,TAHSIS VILLAGE NORTH,"['Daily', 'Monthly']",1989,2024,BC
30494,TATLAYOKO LAKE RCS,"['Hourly', 'Daily', 'Monthly']",2000,2024,BC
1443,TAYLOR FLATS,"['Daily', 'Monthly']",1960,2015,BC
51037,TERRACE A,"['Hourly', 'Daily']",2013,2024,BC
442,TERRACE PCC,"['Daily', 'Monthly']",1968,2024,BC
